user_id,segment,cylinder_size_kg,signup_timestamp,subscription_status,account_lifecycle_status,user_latitude,user_longitude,launch_zone,state
USR_20686,Household,12.5,2026-01-31,Free Tier,Suspended,6.434151214963032,3.4216278325617777,Lekki Phase 1,Lagos
USR_20687,Household,12.5,2026-04-03,Free Tier,Active,6.550169013222955,3.4011618545159292,Gbagada Estate,Lagos
USR_20688,Household,12.5,2026-04-24,Free Tier,Active,6.618863042715548,3.370920158606474,Magodo Phase 2,Lagos
USR_20689,Household,6.0,2026-01-28,Free Tier,Active,6.432710293080526,3.412706504794419,Lekki Phase 1,Lagos
USR_20690,Household,6.0,2026-03-01,Free Tier,Active,6.614995369420692,3.3663357634804716,Magodo Phase 2,Lagos
USR_20691,Household,12.5,2026-01-27,Free Tier,Active,6.616158863729509,3.367579800174209,Magodo Phase 2,Lagos
USR_20692,Household,12.5,2026-01-15,Free Tier,Active,6.633016047355598,3.3719761993990818,Magodo Phase 2,Lagos
USR_20693,Household,12.5,2026-04-05,Free Tier,Active,6.547185360253385,3.3932199251599187,Gbagada Estate,Lagos
USR_20694,Household,6.0,2026-04-14,Premium Paid,Active,6.436822511430802,3.422303204460488,Lekki Phase 1,Lagos
USR_20695,Household,12.5,2026-03-20,Free Tier,Active,6.425396361926157,3.4293678291581844,Lekki Phase 1,Lagos
USR_20696,Household,12.5,2026-02-02,Free Tier,Retained,6.425999805410981,3.418600171399154,Lekki Phase 1,Lagos
USR_20697,Household,6.0,2026-01-20,Free Tier,Active,6.422245650450995,3.419455936478188,Lekki Phase 1,Lagos
USR_20698,Household,12.5,2026-02-11,Free Tier,Suspended,6.619433687120338,3.3797460791859626,Magodo Phase 2,Lagos
USR_20699,Household,6.0,2026-01-12,Free Tier,Active,6.549991654093414,3.399943994928451,Gbagada Estate,Lagos
USR_20700,Household,6.0,2026-04-11,Free Tier,Active,6.419417843300639,3.4157257831339303,Lekki Phase 1,Lagos
USR_20701,Household,12.5,2026-03-14,Premium Paid,Active,6.552348105432227,3.407138985078174,Gbagada Estate,Lagos
USR_20702,Household,12.5,2026-01-23,Free Tier,Active,6.425645039714314,3.4251814824239966,Lekki Phase 1,Lagos
USR_20703,Household,12.5,2026-03-13,Premium Paid,Active,6.423201744448428,3.4144406715194644,Lekki Phase 1,Lagos
USR_20704,Household,12.5,2026-04-06,Free Tier,Retained,6.614270732001601,3.372308269970855,Magodo Phase 2,Lagos
USR_20705,Business,25.0,2026-04-22,Free Tier,Active,6.616253220535938,3.369680208960322,Magodo Phase 2,Lagos
USR_20706,Household,12.5,2026-01-14,Free Tier,Active,6.628315186167739,3.3665167614188976,Magodo Phase 2,Lagos
USR_20707,Household,12.5,2026-04-01,Free Tier,Active,6.555356202514709,3.3959892276118695,Gbagada Estate,Lagos
USR_20708,Household,12.5,2026-01-25,Free Tier,Active,6.623230999998171,3.377456604744292,Magodo Phase 2,Lagos
USR_20709,Household,6.0,2026-03-18,Free Tier,Retained,6.619367353889146,3.3721021772036854,Magodo Phase 2,Lagos
USR_20710,Household,12.5,2026-04-29,Free Tier,Active,6.4327680369866975,3.429325539762423,Lekki Phase 1,Lagos
USR_20711,Household,6.0,2026-03-26,Free Tier,Active,6.42195163264917,3.413852375210703,Lekki Phase 1,Lagos
USR_20712,Household,6.0,2026-04-19,Premium Paid,Active,6.63105591612784,3.373197909272948,Magodo Phase 2,Lagos
USR_20713,Household,12.5,2026-01-31,Free Tier,Active,6.624126347813256,3.3733908628904,Magodo Phase 2,Lagos
USR_20714,Household,12.5,2026-04-11,Free Tier,Retained,6.546716046726921,3.4001866328989547,Gbagada Estate,Lagos
USR_20715,Business,50.0,2026-04-22,Free Tier,Active,6.554702817035392,3.392459871183824,Gbagada Estate,Lagos
USR_20716,Household,12.5,2026-04-17,Free Tier,Active,6.427137380893045,3.427838950080313,Lekki Phase 1,Lagos
USR_20717,Business,50.0,2026-02-23,Free Tier,Active,6.556008522062157,3.39033834654134,Gbagada Estate,Lagos
USR_20718,Household,6.0,2026-01-05,Free Tier,Active,6.624060429944583,3.3802547659857916,Magodo Phase 2,Lagos
USR_20719,Household,6.0,2026-01-13,Premium Paid,Active,6.628954068115615,3.3787823515726854,Magodo Phase 2,Lagos
USR_20720,Business,25.0,2026-01-28,Free Tier,Active,6.421153163290815,3.426103465331803,Lekki Phase 1,Lagos
USR_20721,Household,12.5,2026-02-12,Free Tier,Active,6.626646836921631,3.3666885376588125,Magodo Phase 2,Lagos
USR_20722,Household,6.0,2026-03-30,Premium Paid,Suspended,6.621334953351805,3.3728590049392473,Magodo Phase 2,Lagos
USR_20723,Household,12.5,2026-04-25,Premium Paid,Active,6.626488241285073,3.370522716246218,Magodo Phase 2,Lagos
USR_20724,Household,12.5,2026-04-09,Premium Paid,Active,6.6249174384594856,3.3844641192362834,Magodo Phase 2,Lagos
USR_20725,Household,6.0,2026-02-16,Free Tier,Suspended,6.560156047444172,3.406829154724331,Gbagada Estate,Lagos
USR_20726,Household,12.5,2026-04-13,Free Tier,Active,6.5637701193386535,3.3886134025401233,Gbagada Estate,Lagos
USR_20727,Household,12.5,2026-03-12,Free Tier,Active,6.556654825527549,3.396656787955178,Gbagada Estate,Lagos
USR_20728,Household,6.0,2026-02-07,Free Tier,Active,6.561397089806702,3.3934362940401828,Gbagada Estate,Lagos
USR_20729,Household,12.5,2026-04-06,Free Tier,Active,6.563820589782301,3.400674159390875,Gbagada Estate,Lagos
USR_20730,Household,12.5,2026-03-08,Free Tier,Active,6.433970748044576,3.4136119910564555,Lekki Phase 1,Lagos
USR_20731,Household,12.5,2026-03-03,Premium Paid,Retained,6.6167691576951775,3.381368073460684,Magodo Phase 2,Lagos
USR_20732,Household,12.5,2026-04-19,Free Tier,Active,6.418539730440786,3.428237559717876,Lekki Phase 1,Lagos
USR_20733,Household,12.5,2026-02-08,Free Tier,Active,6.613378980373838,3.379342376781225,Magodo Phase 2,Lagos
USR_20734,Household,12.5,2026-02-06,Free Tier,Active,6.620401878404636,3.378429897054384,Magodo Phase 2,Lagos
USR_20735,Business,25.0,2026-04-29,Free Tier,Active,6.627020628139782,3.373049504383726,Magodo Phase 2,Lagos
USR_20736,Household,12.5,2026-04-24,Free Tier,Active,6.420259248962217,3.413292917354965,Lekki Phase 1,Lagos
USR_20737,Household,12.5,2026-03-27,Premium Paid,Active,6.624878720451251,3.3766131070746823,Magodo Phase 2,Lagos
USR_20738,Household,6.0,2026-01-08,Premium Paid,Active,6.627944020182422,3.3763947102000786,Magodo Phase 2,Lagos
USR_20739,Household,12.5,2026-03-22,Premium Paid,Active,6.552648915800617,3.3963617435647246,Gbagada Estate,Lagos
USR_20740,Household,12.5,2026-02-21,Free Tier,Suspended,6.5447289380519535,3.395111144033933,Gbagada Estate,Lagos
USR_20741,Household,12.5,2026-04-01,Premium Paid,Active,6.63262040315049,3.3836711115245417,Magodo Phase 2,Lagos
USR_20742,Household,12.5,2026-02-02,Free Tier,Active,6.550787561340684,3.4001559081013277,Gbagada Estate,Lagos
USR_20743,Household,12.5,2026-04-20,Free Tier,Active,6.435045934910709,3.420725486735001,Lekki Phase 1,Lagos
USR_20744,Household,12.5,2026-03-22,Free Tier,Active,6.613459157275003,3.3676902092363727,Magodo Phase 2,Lagos
USR_20745,Business,25.0,2026-02-11,Free Tier,Active,6.428307854426974,3.4312887875135174,Lekki Phase 1,Lagos
USR_20746,Household,12.5,2026-03-17,Premium Paid,Active,6.5580641908443775,3.3898183238287714,Gbagada Estate,Lagos
USR_20747,Household,12.5,2026-04-22,Free Tier,Active,6.547987217515837,3.403826462864337,Gbagada Estate,Lagos
USR_20748,Business,25.0,2026-04-20,Free Tier,Active,6.4349287951991245,3.424253891723772,Lekki Phase 1,Lagos
USR_20749,Household,12.5,2026-01-27,Premium Paid,Active,6.625988463392597,3.3667667490076676,Magodo Phase 2,Lagos
USR_20750,Household,12.5,2026-04-22,Premium Paid,Active,6.56077060519163,3.4041655041634167,Gbagada Estate,Lagos
USR_20751,Business,50.0,2026-01-08,Free Tier,Suspended,6.5493807028820665,3.4025735343993104,Gbagada Estate,Lagos
USR_20752,Household,12.5,2026-01-23,Free Tier,Active,6.5484970921285,3.38920660322103,Gbagada Estate,Lagos
USR_20753,Household,6.0,2026-04-16,Free Tier,Active,6.422122730851807,3.415472577535086,Lekki Phase 1,Lagos
USR_20754,Household,12.5,2026-04-23,Free Tier,Active,6.424854959934697,3.420268989943509,Lekki Phase 1,Lagos
USR_20755,Household,12.5,2026-03-05,Free Tier,Active,6.554370777829954,3.3979350775101667,Gbagada Estate,Lagos
USR_20756,Household,6.0,2026-04-03,Free Tier,Active,6.618513492119305,3.3667834133714813,Magodo Phase 2,Lagos
USR_20757,Household,12.5,2026-04-24,Free Tier,Active,6.430202032444742,3.419814896596947,Lekki Phase 1,Lagos
USR_20758,Business,25.0,2026-01-20,Free Tier,Active,6.619073443147751,3.38353882085661,Magodo Phase 2,Lagos
USR_20759,Household,12.5,2026-01-16,Free Tier,Active,6.433034866155963,3.4290553109674486,Lekki Phase 1,Lagos
USR_20760,Household,6.0,2026-01-17,Free Tier,Active,6.427999655894249,3.4145186250425357,Lekki Phase 1,Lagos
USR_20761,Household,12.5,2026-03-21,Free Tier,Active,6.627024428722425,3.370321475598743,Magodo Phase 2,Lagos
USR_20762,Household,12.5,2026-01-19,Free Tier,Active,6.621924593381834,3.367500015778978,Magodo Phase 2,Lagos
USR_20763,Household,6.0,2026-04-30,Free Tier,Active,6.6296061680484595,3.36871881282095,Magodo Phase 2,Lagos
USR_20764,Household,12.5,2026-04-30,Free Tier,Active,6.436161950140986,3.429184612045231,Lekki Phase 1,Lagos
USR_20765,Household,12.5,2026-01-08,Free Tier,Active,6.6223916552887845,3.3810873640860795,Magodo Phase 2,Lagos
USR_20766,Household,6.0,2026-02-07,Free Tier,Active,6.625488901476363,3.3822615128467546,Magodo Phase 2,Lagos
USR_20767,Business,25.0,2026-02-07,Free Tier,Active,6.621736102015718,3.381916169684887,Magodo Phase 2,Lagos
USR_20768,Household,12.5,2026-02-22,Premium Paid,Active,6.6223491363413025,3.3850193157568556,Magodo Phase 2,Lagos
USR_20769,Household,6.0,2026-04-03,Free Tier,Active,6.6228274420165025,3.3754523854386744,Magodo Phase 2,Lagos
USR_20770,Household,6.0,2026-04-15,Premium Paid,Active,6.62880143723127,3.3826315538352167,Magodo Phase 2,Lagos
USR_20771,Household,6.0,2026-04-10,Free Tier,Suspended,6.6241897822864235,3.3697959562699014,Magodo Phase 2,Lagos
USR_20772,Household,6.0,2026-03-31,Free Tier,Active,6.427455164619151,3.4312614500581935,Lekki Phase 1,Lagos
USR_20773,Household,12.5,2026-01-31,Free Tier,Active,6.628159723860784,3.3824232520775825,Magodo Phase 2,Lagos
USR_20774,Household,12.5,2026-02-13,Free Tier,Active,6.418756509976385,3.421257189252683,Lekki Phase 1,Lagos
USR_20775,Household,6.0,2026-03-01,Free Tier,Suspended,6.557132422673151,3.4050006536725617,Gbagada Estate,Lagos
USR_20776,Household,6.0,2026-03-17,Free Tier,Active,6.545185473071656,3.4054487777128375,Gbagada Estate,Lagos
USR_20777,Household,6.0,2026-04-29,Free Tier,Active,6.429068018734838,3.415846279411521,Lekki Phase 1,Lagos
USR_20778,Household,12.5,2026-01-17,Free Tier,Active,6.619445104328994,3.371838591035031,Magodo Phase 2,Lagos
USR_20779,Household,6.0,2026-03-20,Premium Paid,Active,6.428717180685769,3.4129337135982225,Lekki Phase 1,Lagos
USR_20780,Household,12.5,2026-03-14,Free Tier,Active,6.5473707231699985,3.4046538608675156,Gbagada Estate,Lagos
USR_20781,Household,12.5,2026-02-08,Free Tier,Active,6.420752079814936,3.4165679253891623,Lekki Phase 1,Lagos
USR_20782,Household,6.0,2026-02-11,Free Tier,Active,6.553267412112083,3.3987424177622665,Gbagada Estate,Lagos
USR_20783,Household,12.5,2026-02-17,Premium Paid,Active,6.4333722095922825,3.4208466485333235,Lekki Phase 1,Lagos
USR_20784,Household,12.5,2026-01-12,Premium Paid,Active,6.433897292420711,3.424266926140909,Lekki Phase 1,Lagos
USR_20785,Business,50.0,2026-04-06,Free Tier,Active,6.420361994788476,3.4150266287678566,Lekki Phase 1,Lagos
USR_20786,Household,12.5,2026-03-30,Free Tier,Active,6.426840674508995,3.419837787861781,Lekki Phase 1,Lagos
USR_20787,Household,6.0,2026-04-13,Free Tier,Active,6.432970885392746,3.423514742795947,Lekki Phase 1,Lagos
USR_20788,Household,6.0,2026-01-18,Free Tier,Active,6.551962661620045,3.391815205669008,Gbagada Estate,Lagos
USR_20789,Business,50.0,2026-03-20,Premium Paid,Retained,6.422636742046509,3.423410020369381,Lekki Phase 1,Lagos
USR_20790,Household,6.0,2026-04-06,Free Tier,Active,6.426568776097995,3.4221985501772134,Lekki Phase 1,Lagos
USR_20791,Household,6.0,2026-01-06,Free Tier,Active,6.421513548706044,3.425158125046891,Lekki Phase 1,Lagos
USR_20792,Household,6.0,2026-04-18,Premium Paid,Active,6.630150774817119,3.371358790135738,Magodo Phase 2,Lagos
USR_20793,Household,6.0,2026-02-12,Free Tier,Active,6.554030284516636,3.407910546580418,Gbagada Estate,Lagos
USR_20794,Household,12.5,2026-04-26,Premium Paid,Active,6.424764834811015,3.4238009268984753,Lekki Phase 1,Lagos
USR_20795,Business,25.0,2026-02-04,Premium Paid,Active,6.546003914004005,3.400520300049589,Gbagada Estate,Lagos
USR_20796,Business,25.0,2026-04-08,Premium Paid,Active,6.419892635466092,3.4310847087064764,Lekki Phase 1,Lagos
USR_20797,Household,12.5,2026-04-12,Premium Paid,Active,6.627413253041446,3.381963195762714,Magodo Phase 2,Lagos
USR_20798,Household,12.5,2026-04-30,Premium Paid,Active,6.558282087215432,3.4001945807215295,Gbagada Estate,Lagos
USR_20799,Business,25.0,2026-02-23,Free Tier,Active,6.62209825562171,3.383367467595221,Magodo Phase 2,Lagos
USR_20800,Household,12.5,2026-03-03,Free Tier,Active,6.632236713350861,3.3761807234580816,Magodo Phase 2,Lagos
USR_20801,Household,6.0,2026-03-10,Free Tier,Suspended,6.436730700983105,3.4235666581997704,Lekki Phase 1,Lagos
USR_20802,Household,12.5,2026-03-23,Free Tier,Active,6.554967683737928,3.397489654659107,Gbagada Estate,Lagos
USR_20803,Household,12.5,2026-01-16,Free Tier,Retained,6.548385755230602,3.3884743932163612,Gbagada Estate,Lagos
USR_20804,Household,12.5,2026-01-08,Free Tier,Active,6.549030124537121,3.3985944634320715,Gbagada Estate,Lagos
USR_20805,Household,12.5,2026-03-30,Free Tier,Retained,6.5517991990451945,3.397369704560053,Gbagada Estate,Lagos
USR_20806,Business,25.0,2026-04-06,Premium Paid,Active,6.437712964391281,3.4189054474133864,Lekki Phase 1,Lagos
USR_20807,Business,25.0,2026-03-31,Free Tier,Active,6.427143658787202,3.4145703110270564,Lekki Phase 1,Lagos
USR_20808,Household,12.5,2026-04-26,Premium Paid,Active,6.61405915464874,3.3817081902918495,Magodo Phase 2,Lagos
USR_20809,Household,12.5,2026-03-27,Free Tier,Active,6.42951366350144,3.427114096120878,Lekki Phase 1,Lagos
USR_20810,Business,25.0,2026-01-31,Free Tier,Active,6.547197255977731,3.3998365754236537,Gbagada Estate,Lagos
USR_20811,Household,12.5,2026-04-17,Free Tier,Active,6.423172849486828,3.4164612363380003,Lekki Phase 1,Lagos
USR_20812,Household,12.5,2026-01-10,Free Tier,Active,6.6133305202810595,3.368806814471381,Magodo Phase 2,Lagos
USR_20813,Business,50.0,2026-02-25,Free Tier,Active,6.550385362229994,3.3907375752118187,Gbagada Estate,Lagos
USR_20814,Business,25.0,2026-03-17,Free Tier,Active,6.563917168808219,3.394572652970479,Gbagada Estate,Lagos
USR_20815,Household,12.5,2026-04-27,Premium Paid,Active,6.6157064789340465,3.370181646256559,Magodo Phase 2,Lagos
USR_20816,Household,6.0,2026-04-02,Free Tier,Active,6.624854064566829,3.3674808704772956,Magodo Phase 2,Lagos
USR_20817,Household,12.5,2026-03-11,Free Tier,Active,6.561448682602823,3.407629993584743,Gbagada Estate,Lagos
USR_20818,Household,6.0,2026-01-20,Free Tier,Active,6.423034948413347,3.4209019053718173,Lekki Phase 1,Lagos
USR_20819,Household,12.5,2026-01-05,Free Tier,Active,6.418542689020589,3.4247142044945442,Lekki Phase 1,Lagos
USR_20820,Household,6.0,2026-01-23,Free Tier,Active,6.552478521161052,3.3938011693220314,Gbagada Estate,Lagos
USR_20821,Household,6.0,2026-01-09,Free Tier,Active,6.5483367422123315,3.4014804615531755,Gbagada Estate,Lagos
USR_20822,Household,12.5,2026-02-27,Free Tier,Active,6.552524340620646,3.3919931857805983,Gbagada Estate,Lagos
USR_20823,Household,12.5,2026-02-28,Free Tier,Active,6.431882181629736,3.423201445660734,Lekki Phase 1,Lagos
USR_20824,Household,6.0,2026-04-03,Free Tier,Active,6.435273441098589,3.4142495179775296,Lekki Phase 1,Lagos
USR_20825,Business,25.0,2026-03-21,Free Tier,Active,6.559913332038889,3.401870335736345,Gbagada Estate,Lagos
USR_20826,Household,6.0,2026-02-23,Free Tier,Active,6.615400218736562,3.380096414597434,Magodo Phase 2,Lagos
USR_20827,Household,6.0,2026-02-15,Premium Paid,Active,6.553030945777596,3.407299695711117,Gbagada Estate,Lagos
USR_20828,Household,12.5,2026-01-22,Free Tier,Active,6.547032227012358,3.4012566678163147,Gbagada Estate,Lagos
USR_20829,Household,12.5,2026-03-05,Premium Paid,Active,6.425739600909258,3.4310362934118177,Lekki Phase 1,Lagos
USR_20830,Household,6.0,2026-01-08,Free Tier,Active,6.550799497905805,3.4076437181898362,Gbagada Estate,Lagos
USR_20831,Household,6.0,2026-01-20,Premium Paid,Active,6.436129717022014,3.4173076647062133,Lekki Phase 1,Lagos
USR_20832,Household,6.0,2026-02-20,Free Tier,Active,6.629170835536528,3.38611208403607,Magodo Phase 2,Lagos
USR_20833,Household,6.0,2026-03-19,Free Tier,Active,6.549253260043425,3.3971355433864665,Gbagada Estate,Lagos
USR_20834,Household,12.5,2026-02-08,Premium Paid,Active,6.6235036147313355,3.372098622716077,Magodo Phase 2,Lagos
USR_20835,Household,12.5,2026-02-06,Free Tier,Active,6.54450529679292,3.3928025848839507,Gbagada Estate,Lagos
USR_20836,Business,25.0,2026-02-19,Free Tier,Suspended,6.618738737686835,3.3750719940263636,Magodo Phase 2,Lagos
USR_20837,Household,12.5,2026-02-03,Free Tier,Active,6.421522049568268,3.4293650871338333,Lekki Phase 1,Lagos
USR_20838,Household,12.5,2026-03-16,Premium Paid,Suspended,6.558298222654627,3.390104009551193,Gbagada Estate,Lagos
USR_20839,Household,6.0,2026-04-28,Free Tier,Active,6.557201849022799,3.4014731295281124,Gbagada Estate,Lagos
USR_20840,Household,12.5,2026-04-14,Free Tier,Active,6.632224423472873,3.366260417427123,Magodo Phase 2,Lagos
USR_20841,Household,12.5,2026-02-02,Premium Paid,Active,6.423058648996116,3.430455829587506,Lekki Phase 1,Lagos
USR_20842,Household,6.0,2026-01-31,Premium Paid,Active,6.631742678307965,3.3806117283874126,Magodo Phase 2,Lagos
USR_20843,Business,25.0,2026-02-23,Free Tier,Active,6.628415266420951,3.368029659158593,Magodo Phase 2,Lagos
USR_20844,Household,12.5,2026-02-13,Free Tier,Active,6.428377516695565,3.4165316598257798,Lekki Phase 1,Lagos
USR_20845,Household,12.5,2026-02-03,Free Tier,Active,6.616724360872272,3.3824060659824666,Magodo Phase 2,Lagos
USR_20846,Household,6.0,2026-04-24,Free Tier,Retained,6.615800762733611,3.3755730327399274,Magodo Phase 2,Lagos
USR_20847,Business,25.0,2026-03-12,Free Tier,Active,6.56297156479172,3.392116641111307,Gbagada Estate,Lagos
USR_20848,Household,12.5,2026-04-23,Free Tier,Active,6.632659868474764,3.386085759715221,Magodo Phase 2,Lagos
USR_20849,Household,12.5,2026-04-28,Premium Paid,Active,6.5553123430936475,3.3918028548035433,Gbagada Estate,Lagos
USR_20850,Household,12.5,2026-03-03,Free Tier,Active,6.424422097758818,3.4203898566535305,Lekki Phase 1,Lagos
USR_20851,Household,12.5,2026-01-23,Free Tier,Active,6.619286484487165,3.37181271159753,Magodo Phase 2,Lagos
USR_20852,Household,6.0,2026-02-15,Free Tier,Active,6.437544594184327,3.4149672965483147,Lekki Phase 1,Lagos
USR_20853,Business,25.0,2026-02-25,Free Tier,Suspended,6.558866558174337,3.3884082057887834,Gbagada Estate,Lagos
USR_20854,Household,12.5,2026-01-07,Free Tier,Active,6.556123653388047,3.406718860079081,Gbagada Estate,Lagos
USR_20855,Household,12.5,2026-04-28,Premium Paid,Active,6.549958681881864,3.3921105195051546,Gbagada Estate,Lagos
USR_20856,Household,6.0,2026-03-30,Free Tier,Active,6.626133595897569,3.380452028145968,Magodo Phase 2,Lagos
USR_20857,Household,12.5,2026-03-02,Premium Paid,Active,6.557960610379039,3.3947863376004275,Gbagada Estate,Lagos
USR_20858,Household,12.5,2026-01-03,Free Tier,Active,6.549244048043186,3.407518375999241,Gbagada Estate,Lagos
USR_20859,Household,12.5,2026-02-07,Premium Paid,Active,6.631565990165399,3.3753463321978563,Magodo Phase 2,Lagos
USR_20860,Household,12.5,2026-03-25,Premium Paid,Active,6.6300238773230875,3.375246469552686,Magodo Phase 2,Lagos
USR_20861,Household,6.0,2026-02-03,Free Tier,Active,6.62158778036145,3.3693352589519856,Magodo Phase 2,Lagos
USR_20862,Household,12.5,2026-04-23,Free Tier,Active,6.55272812112984,3.399148338771996,Gbagada Estate,Lagos
USR_20863,Household,12.5,2026-02-13,Free Tier,Active,6.5446500865485735,3.397282260103508,Gbagada Estate,Lagos
USR_20864,Household,12.5,2026-04-18,Free Tier,Active,6.628727124367904,3.3798009211274853,Magodo Phase 2,Lagos
USR_20865,Household,12.5,2026-01-30,Premium Paid,Active,6.625803139777279,3.3843911085687437,Magodo Phase 2,Lagos
USR_20866,Household,12.5,2026-01-17,Premium Paid,Active,6.418460640196504,3.4230409517238445,Lekki Phase 1,Lagos
USR_20867,Household,12.5,2026-02-28,Free Tier,Active,6.433846976968193,3.422726707654025,Lekki Phase 1,Lagos
USR_20868,Business,50.0,2026-01-10,Free Tier,Active,6.619577911051608,3.3689250113018394,Magodo Phase 2,Lagos
USR_20869,Business,25.0,2026-04-09,Free Tier,Active,6.630851261436324,3.375615247847752,Magodo Phase 2,Lagos
USR_20870,Household,12.5,2026-03-25,Free Tier,Active,6.435662303939714,3.4236170424486634,Lekki Phase 1,Lagos
USR_20871,Household,6.0,2026-01-18,Free Tier,Active,6.6265838423323,3.382285223087569,Magodo Phase 2,Lagos
USR_20872,Household,12.5,2026-02-14,Free Tier,Active,6.557383110892003,3.3963610968135787,Gbagada Estate,Lagos
USR_20873,Household,12.5,2026-04-18,Free Tier,Active,6.5544726676785725,3.4044609104935177,Gbagada Estate,Lagos
USR_20874,Household,12.5,2026-04-01,Free Tier,Active,6.5516730059274595,3.39616242913537,Gbagada Estate,Lagos
USR_20875,Household,12.5,2026-02-28,Free Tier,Active,6.61501380232116,3.384491688704435,Magodo Phase 2,Lagos
USR_20876,Household,12.5,2026-03-03,Free Tier,Active,6.614920726298909,3.379164183548971,Magodo Phase 2,Lagos
USR_20877,Household,6.0,2026-02-28,Free Tier,Active,6.426363889576056,3.4200123878051087,Lekki Phase 1,Lagos
USR_20878,Household,12.5,2026-02-18,Free Tier,Active,6.6266910367314535,3.3675418746525976,Magodo Phase 2,Lagos
USR_20879,Household,6.0,2026-04-10,Free Tier,Active,6.624974115659029,3.381640635719447,Magodo Phase 2,Lagos
USR_20880,Household,6.0,2026-03-04,Free Tier,Active,6.434664255157732,3.4153106077878754,Lekki Phase 1,Lagos
USR_20881,Household,12.5,2026-03-28,Free Tier,Active,6.6310483810015635,3.3793229218369487,Magodo Phase 2,Lagos
USR_20882,Household,6.0,2026-02-01,Free Tier,Retained,6.435737096016413,3.421605614342204,Lekki Phase 1,Lagos
USR_20883,Household,6.0,2026-01-10,Free Tier,Active,6.623940666901944,3.3845807655405733,Magodo Phase 2,Lagos
USR_20884,Household,12.5,2026-01-11,Free Tier,Active,6.631098190867093,3.37516321746738,Magodo Phase 2,Lagos
USR_20885,Household,12.5,2026-04-12,Free Tier,Suspended,6.618588252632714,3.3740634086912853,Magodo Phase 2,Lagos
USR_20886,Household,12.5,2026-03-11,Free Tier,Suspended,6.620855286570595,3.3719373374996557,Magodo Phase 2,Lagos
USR_20887,Household,12.5,2026-04-15,Free Tier,Active,6.549571592086659,3.4056212587295946,Gbagada Estate,Lagos
USR_20888,Household,12.5,2026-03-03,Free Tier,Active,6.545597238413693,3.401952223641992,Gbagada Estate,Lagos
USR_20889,Household,12.5,2026-02-16,Free Tier,Active,6.616556401029129,3.373090117867881,Magodo Phase 2,Lagos
USR_20890,Household,6.0,2026-02-03,Free Tier,Active,6.545430860682696,3.3937994727371095,Gbagada Estate,Lagos
USR_20891,Business,25.0,2026-04-10,Premium Paid,Active,6.4334684214223445,3.4296003064909453,Lekki Phase 1,Lagos
USR_20892,Household,12.5,2026-04-11,Free Tier,Active,6.548630543038047,3.3976709567851784,Gbagada Estate,Lagos
USR_20893,Household,12.5,2026-01-17,Premium Paid,Active,6.427506480958744,3.429371506115195,Lekki Phase 1,Lagos
USR_20894,Household,12.5,2026-04-14,Free Tier,Active,6.433355981057516,3.422161544367361,Lekki Phase 1,Lagos
USR_20895,Household,12.5,2026-04-14,Free Tier,Active,6.431514944009435,3.4288471010781874,Lekki Phase 1,Lagos
USR_20896,Household,6.0,2026-02-23,Premium Paid,Active,6.544390779080511,3.396457800621001,Gbagada Estate,Lagos
USR_20897,Business,25.0,2026-03-17,Premium Paid,Active,6.631244863345541,3.381006260616879,Magodo Phase 2,Lagos
USR_20898,Household,12.5,2026-03-26,Free Tier,Active,6.623956827486682,3.3767928905407025,Magodo Phase 2,Lagos
USR_20899,Household,12.5,2026-02-09,Free Tier,Active,6.551155401952088,3.3988104106728305,Gbagada Estate,Lagos
USR_20900,Household,6.0,2026-01-19,Free Tier,Active,6.431207663989269,3.420267260768576,Lekki Phase 1,Lagos
USR_20901,Household,12.5,2026-03-08,Premium Paid,Active,6.558483062927843,3.405624644545208,Gbagada Estate,Lagos
USR_20902,Household,12.5,2026-03-23,Free Tier,Suspended,6.616193696963697,3.3752309404563485,Magodo Phase 2,Lagos
USR_20903,Household,6.0,2026-02-22,Free Tier,Active,6.552360401825702,3.4021492960809945,Gbagada Estate,Lagos
USR_20904,Household,6.0,2026-04-25,Free Tier,Active,6.5491973493051585,3.4012050182990454,Gbagada Estate,Lagos
USR_20905,Business,50.0,2026-03-05,Free Tier,Active,6.63064978483463,3.374562631995872,Magodo Phase 2,Lagos
USR_20906,Household,12.5,2026-03-24,Free Tier,Active,6.631320313999584,3.3860632747786696,Magodo Phase 2,Lagos
USR_20907,Household,12.5,2026-02-16,Premium Paid,Active,6.420221840998959,3.4165610637596973,Lekki Phase 1,Lagos
USR_20908,Household,6.0,2026-01-06,Free Tier,Active,6.437107595029642,3.431066553729628,Lekki Phase 1,Lagos
USR_20909,Household,12.5,2026-01-16,Free Tier,Active,6.615054145507735,3.3664999700075424,Magodo Phase 2,Lagos
USR_20910,Household,12.5,2026-03-13,Free Tier,Active,6.421322000465128,3.431820255667645,Lekki Phase 1,Lagos
USR_20911,Household,6.0,2026-04-22,Premium Paid,Active,6.616699992332213,3.3762509521344404,Magodo Phase 2,Lagos
USR_20912,Household,12.5,2026-01-18,Free Tier,Active,6.56116835452861,3.388808032213764,Gbagada Estate,Lagos
USR_20913,Household,6.0,2026-02-21,Premium Paid,Retained,6.430189779645169,3.4174405089773923,Lekki Phase 1,Lagos
USR_20914,Household,6.0,2026-02-17,Free Tier,Retained,6.630346698328794,3.3718692229852816,Magodo Phase 2,Lagos
