order_id,user_id,vendor_id,order_timestamp,peak_ordering_hour,peak_ordering_day,peak_ordering_state,status,gas_cost_ngn,delivery_fee_ngn,total_amount_ngn,commission_paid_ngn,net_platform_revenue_ngn,vendor_response_time_mins,delivery_duration_mins,weight_before_kg,weight_after_kg,photo_before_url,photo_after_url,customer_rating_score,customer_review_text,support_ticket_flag,fraud_flag,ai_prediction_confidence_pct,prediction_error_days,actual_consumption_cycle_days,days_remaining,predicted_refill_date,current_gas_level_pct,is_active_dau,is_active_mau
ORD_709685,USR_20111,VND_503,2026-04-30 20:27:00,20,Thursday,Lagos,Delivered,7200.0,1000,8200.0,144.0,144.0,2,94,7.74,13.74,https://flameiq.com_709685.png,https://flameiq.com_709685.png,5.0,"Honest weight, highly recommended.",0,0,97.5,1,15,10,2026-05-10,66.7,1,1
ORD_709686,USR_20430,VND_504,2026-05-01 16:52:00,16,Friday,Lagos,Delivered,16250.0,1000,17250.0,325.0,325.0,1,45,13.67,26.17,https://flameiq.com_709686.png,https://flameiq.com_709686.png,5.0,"Honest weight, highly recommended.",0,0,99.4,0,35,16,2026-05-17,45.7,0,1
ORD_709687,USR_20777,VND_549,2026-05-28 12:49:00,12,Thursday,Lagos,Delivered,8400.0,2000,10400.0,168.0,168.0,3,95,7.67,13.67,https://flameiq.com_709687.png,https://flameiq.com_709687.png,5.0,Excellent and very fast!,0,0,90.1,1,20,13,2026-06-10,65.0,0,1
ORD_709688,USR_20262,VND_522,2026-05-26 12:54:00,12,Tuesday,Lagos,Delivered,16250.0,1500,17750.0,325.0,825.0,1,50,13.59,26.09,https://flameiq.com_709688.png,https://flameiq.com_709688.png,5.0,"Clean cylinder, great service.",0,0,87.4,2,36,21,2026-06-16,58.3,1,1
ORD_709689,USR_20087,VND_534,2026-04-18 19:16:00,19,Saturday,Lagos,Delivered,7500.0,1000,8500.0,150.0,150.0,2,65,7.58,13.58,https://flameiq.com_709689.png,https://flameiq.com_709689.png,5.0,"Clean cylinder, great service.",0,0,96.4,1,10,8,2026-04-26,80.0,0,1
ORD_709690,USR_21159,VND_531,2026-04-10 12:55:00,12,Friday,Lagos,Delivered,16250.0,1000,17250.0,325.0,325.0,6,94,13.68,26.18,https://flameiq.com_709690.png,https://flameiq.com_709690.png,5.0,"Clean cylinder, great service.",0,0,87.6,0,26,13,2026-04-23,50.0,0,1
ORD_709691,USR_20992,VND_502,2026-05-21 12:55:00,12,Thursday,Lagos,Delivered,16875.0,2000,18875.0,337.5,337.5,1,30,13.71,26.21,https://flameiq.com_709691.png,https://flameiq.com_709691.png,5.0,"Honest weight, highly recommended.",0,0,86.2,-2,25,10,2026-05-31,40.0,1,1
ORD_709692,USR_21109,VND_516,2026-03-12 12:10:00,12,Thursday,Lagos,Delivered,15000.0,2000,17000.0,300.0,800.0,7,200,13.82,26.32,https://flameiq.com_709692.png,https://flameiq.com_709692.png,5.0,"Honest weight, highly recommended.",0,0,92.5,0,35,17,2026-03-29,48.6,1,1
ORD_709693,USR_20121,VND_511,2026-05-27 12:46:00,12,Wednesday,Lagos,Delivered,60000.0,1000,61000.0,1200.0,1700.0,4,96,35.38,85.38,https://flameiq.com_709693.png,https://flameiq.com_709693.png,4.0,Excellent and very fast!,0,0,97.9,-1,13,8,2026-06-04,61.5,1,1
ORD_709694,USR_20310,VND_515,2026-06-03 18:44:00,18,Wednesday,Lagos,Delivered,7800.0,1000,8800.0,156.0,156.0,1,200,7.79,13.79,https://flameiq.com_709694.png,https://flameiq.com_709694.png,5.0,"Honest weight, highly recommended.",0,0,94.6,-1,8,8,2026-06-11,100.0,0,0
ORD_709695,USR_20089,VND_536,2026-02-03 18:38:00,18,Tuesday,Lagos,Delivered,15000.0,1500,16500.0,300.0,300.0,2,112,13.69,26.19,https://flameiq.com_709695.png,https://flameiq.com_709695.png,5.0,Excellent and very fast!,0,0,85.7,0,40,21,2026-02-24,52.5,1,1
ORD_709696,USR_21226,VND_511,2026-05-11 18:24:00,18,Monday,Lagos,Delivered,7200.0,1000,8200.0,144.0,644.0,7,175,7.61,13.61,https://flameiq.com_709696.png,https://flameiq.com_709696.png,3.0,Delay in vendor accepting my order.,0,0,97.9,1,8,1,2026-05-12,12.5,0,1
ORD_709697,USR_21349,VND_503,2026-01-24 17:30:00,17,Saturday,Lagos,Delivered,15000.0,1000,16000.0,300.0,300.0,4,169,13.78,26.28,https://flameiq.com_709697.png,https://flameiq.com_709697.png,1.0,Rider was late.,0,0,95.5,1,17,8,2026-02-01,47.1,0,1
ORD_709698,USR_21023,VND_548,2026-05-21 17:19:00,17,Thursday,Lagos,Delivered,33750.0,1500,35250.0,675.0,675.0,2,56,22.2,47.2,https://flameiq.com_709698.png,https://flameiq.com_709698.png,4.0,Excellent and very fast!,0,0,96.5,-1,10,8,2026-05-29,80.0,1,1
ORD_709699,USR_20687,VND_511,2026-04-14 12:30:00,12,Tuesday,Lagos,Delivered,15000.0,1500,16500.0,300.0,300.0,3,58,13.7,26.2,https://flameiq.com_709699.png,https://flameiq.com_709699.png,5.0,Excellent and very fast!,0,0,92.8,1,36,24,2026-05-08,66.7,0,1
ORD_709700,USR_21032,VND_539,2026-03-23 16:51:00,16,Monday,Lagos,Orders Received,15000.0,2000,17000.0,300.0,300.0,1,35,13.56,26.06,https://flameiq.com_709700.png,https://flameiq.com_709700.png,,N/A,0,0,85.8,1,18,17,2026-04-09,94.4,0,0
ORD_709701,USR_20335,VND_536,2026-07-09 12:10:00,12,Thursday,Lagos,Delivered,7200.0,1000,8200.0,144.0,144.0,2,88,7.61,13.61,https://flameiq.com_709701.png,https://flameiq.com_709701.png,3.0,Delay in vendor accepting my order.,0,0,87.7,-1,9,7,2026-07-16,77.8,1,1
ORD_709702,USR_21402,VND_511,2026-02-24 08:25:00,8,Tuesday,Lagos,Delivered,7200.0,1000,8200.0,144.0,644.0,4,105,7.6,13.6,https://flameiq.com_709702.png,https://flameiq.com_709702.png,5.0,"Clean cylinder, great service.",0,0,94.6,0,15,13,2026-03-09,86.7,0,0
ORD_709703,USR_20487,VND_517,2026-05-23 19:56:00,19,Saturday,Lagos,Delivered,15625.0,1500,17125.0,312.5,312.5,16,100,13.59,26.09,https://flameiq.com_709703.png,https://flameiq.com_709703.png,5.0,"Clean cylinder, great service.",0,0,90.3,1,25,12,2026-06-04,48.0,0,1
ORD_709704,USR_21091,VND_514,2026-04-09 17:30:00,17,Thursday,Lagos,Delivered,15000.0,1500,16500.0,300.0,300.0,4,198,13.75,26.25,https://flameiq.com_709704.png,https://flameiq.com_709704.png,2.0,Delay in vendor accepting my order.,0,0,87.7,0,35,11,2026-04-20,31.4,1,1
ORD_709705,USR_20071,VND_503,2026-02-06 19:03:00,19,Friday,Lagos,Delivered,15000.0,1500,16500.0,300.0,800.0,2,84,13.74,26.24,https://flameiq.com_709705.png,https://flameiq.com_709705.png,4.0,"Clean cylinder, great service.",0,0,92.3,-1,46,0,2026-02-06,0.0,1,1
ORD_709706,USR_21260,VND_535,2026-02-18 08:10:00,8,Wednesday,Lagos,Cancelled,15000.0,1000,16000.0,300.0,800.0,6,38,13.64,26.14,https://flameiq.com_709706.png,https://flameiq.com_709706.png,,N/A,0,0,86.5,-2,25,25,2026-03-15,100.0,0,1
ORD_709707,USR_20038,VND_548,2026-04-16 18:08:00,18,Thursday,Lagos,Delivered,8100.0,2000,10100.0,162.0,662.0,12,127,7.75,13.75,https://flameiq.com_709707.png,https://flameiq.com_709707.png,5.0,"Honest weight, highly recommended.",0,0,85.6,2,13,2,2026-04-18,15.4,0,1
ORD_709708,USR_21209,VND_509,2026-04-18 17:13:00,17,Saturday,Lagos,Delivered,65000.0,1500,66500.0,1300.0,1300.0,2,62,35.0,85.0,https://flameiq.com_709708.png,https://flameiq.com_709708.png,5.0,"Honest weight, highly recommended.",0,0,99.1,1,21,2,2026-04-20,9.5,0,1
ORD_709709,USR_20584,VND_511,2026-02-05 19:10:00,19,Thursday,Lagos,Delivered,7200.0,2000,9200.0,144.0,144.0,13,166,7.64,13.64,https://flameiq.com_709709.png,https://flameiq.com_709709.png,5.0,Excellent and very fast!,0,0,95.4,2,8,7,2026-02-12,87.5,1,1
ORD_709710,USR_20368,VND_538,2026-06-07 16:21:00,16,Sunday,Lagos,Delivered,16875.0,1500,18375.0,337.5,837.5,1,29,13.58,26.08,https://flameiq.com_709710.png,https://flameiq.com_709710.png,5.0,Excellent and very fast!,0,0,93.4,0,31,3,2026-06-10,9.7,0,1
ORD_709711,USR_20300,VND_505,2026-03-07 07:20:00,7,Saturday,Lagos,Delivered,8100.0,2000,10100.0,162.0,162.0,5,75,7.72,13.72,https://flameiq.com_709711.png,https://flameiq.com_709711.png,2.0,Gas price is a bit high.,0,0,92.8,-1,14,14,2026-03-21,100.0,0,1
ORD_709712,USR_20966,VND_519,2026-06-19 07:25:00,7,Friday,Lagos,Delivered,16875.0,1500,18375.0,337.5,337.5,1,220,13.82,26.32,https://flameiq.com_709712.png,https://flameiq.com_709712.png,4.0,"Clean cylinder, great service.",0,0,86.2,2,28,25,2026-07-14,89.3,1,1
ORD_709713,USR_20272,VND_538,2026-04-11 08:17:00,8,Saturday,Lagos,Delivered,33750.0,2000,35750.0,675.0,675.0,1,227,22.19,47.19,https://flameiq.com_709713.png,https://flameiq.com_709713.png,5.0,"Honest weight, highly recommended.",0,0,86.4,-1,9,9,2026-04-20,100.0,0,1
ORD_709714,USR_21018,VND_544,2026-04-04 18:18:00,18,Saturday,Lagos,Delivered,30000.0,1000,31000.0,600.0,600.0,21,96,22.13,47.13,https://flameiq.com_709714.png,https://flameiq.com_709714.png,4.0,"Clean cylinder, great service.",0,0,98.4,0,7,6,2026-04-10,85.7,1,1
ORD_709715,USR_20749,VND_548,2026-03-08 17:32:00,17,Sunday,Lagos,Delivered,16875.0,1000,17875.0,337.5,837.5,6,29,13.8,26.3,https://flameiq.com_709715.png,https://flameiq.com_709715.png,5.0,"Honest weight, highly recommended.",0,0,88.7,-1,26,12,2026-03-20,46.2,0,1
ORD_709716,USR_21242,VND_543,2026-02-21 16:50:00,16,Saturday,Lagos,Delivered,15625.0,2000,17625.0,312.5,812.5,4,194,13.65,26.15,https://flameiq.com_709716.png,https://flameiq.com_709716.png,3.0,Gas price is a bit high.,0,0,90.6,0,26,5,2026-02-26,19.2,1,1
ORD_709717,USR_20920,VND_509,2026-04-21 08:38:00,8,Tuesday,Lagos,Delivered,32500.0,1000,33500.0,650.0,1150.0,2,166,22.18,47.18,https://flameiq.com_709717.png,https://flameiq.com_709717.png,5.0,"Clean cylinder, great service.",0,0,89.3,0,7,7,2026-04-28,100.0,0,1
ORD_709718,USR_20717,VND_522,2026-03-01 18:54:00,18,Sunday,Lagos,Delivered,65000.0,1000,66000.0,1300.0,1300.0,2,78,35.21,85.21,https://flameiq.com_709718.png,https://flameiq.com_709718.png,5.0,Excellent and very fast!,0,0,96.2,1,19,3,2026-03-04,15.8,0,1
ORD_709719,USR_21487,VND_535,2026-05-05 16:51:00,16,Tuesday,Lagos,Delivered,15000.0,1000,16000.0,300.0,300.0,6,83,13.52,26.02,https://flameiq.com_709719.png,https://flameiq.com_709719.png,5.0,Excellent and very fast!,0,0,96.9,0,31,17,2026-05-22,54.8,0,1
ORD_709720,USR_21393,VND_506,2026-02-22 16:20:00,16,Sunday,Lagos,Delivered,8400.0,1000,9400.0,168.0,168.0,3,189,7.58,13.58,https://flameiq.com_709720.png,https://flameiq.com_709720.png,4.0,Excellent and very fast!,0,0,95.0,0,14,13,2026-03-07,92.9,0,1
ORD_709721,USR_20878,VND_507,2026-02-23 12:46:00,12,Monday,Lagos,Delivered,15625.0,1500,17125.0,312.5,312.5,1,159,13.57,26.07,https://flameiq.com_709721.png,https://flameiq.com_709721.png,5.0,"Honest weight, highly recommended.",0,0,95.9,0,37,11,2026-03-06,29.7,0,1
ORD_709722,USR_20353,VND_520,2026-04-29 12:24:00,12,Wednesday,Lagos,Cancelled,7200.0,1500,8700.0,144.0,144.0,4,56,7.73,13.73,https://flameiq.com_709722.png,https://flameiq.com_709722.png,,N/A,0,0,98.7,2,28,7,2026-05-06,25.0,0,1
ORD_709723,USR_20659,VND_507,2026-05-21 12:09:00,12,Thursday,Lagos,Cancelled,7500.0,1500,9000.0,150.0,150.0,1,226,7.56,13.56,https://flameiq.com_709723.png,https://flameiq.com_709723.png,,N/A,0,0,98.4,0,10,1,2026-05-22,10.0,0,1
ORD_709724,USR_20276,VND_503,2026-05-23 08:56:00,8,Saturday,Lagos,Orders Received,7200.0,1000,8200.0,144.0,144.0,4,157,7.87,13.87,https://flameiq.com_709724.png,https://flameiq.com_709724.png,,N/A,0,0,87.4,-1,12,2,2026-05-25,16.7,1,1
ORD_709725,USR_21486,VND_531,2026-05-24 20:20:00,20,Sunday,Lagos,Delivered,16250.0,1500,17750.0,325.0,825.0,2,222,13.81,26.31,https://flameiq.com_709725.png,https://flameiq.com_709725.png,5.0,Excellent and very fast!,0,0,87.2,0,44,16,2026-06-09,36.4,1,1
ORD_709726,USR_21489,VND_538,2026-01-15 16:14:00,16,Thursday,Lagos,Orders Received,16875.0,1000,17875.0,337.5,337.5,1,103,13.72,26.22,https://flameiq.com_709726.png,https://flameiq.com_709726.png,,N/A,0,0,89.1,1,30,1,2026-01-16,3.3,0,1
ORD_709727,USR_21448,VND_511,2026-05-03 19:38:00,19,Sunday,Lagos,Delivered,60000.0,1000,61000.0,1200.0,1200.0,3,51,35.2,85.2,https://flameiq.com_709727.png,https://flameiq.com_709727.png,4.0,"Clean cylinder, great service.",0,0,85.1,-2,21,7,2026-05-10,33.3,0,1
ORD_709728,USR_20368,VND_512,2026-05-15 18:06:00,18,Friday,Lagos,Delivered,16875.0,1000,17875.0,337.5,837.5,1,141,13.71,26.21,https://flameiq.com_709728.png,https://flameiq.com_709728.png,5.0,"Clean cylinder, great service.",0,0,87.7,1,33,21,2026-06-05,63.6,1,1
ORD_709729,USR_21341,VND_545,2026-04-21 12:58:00,12,Tuesday,Lagos,Delivered,8400.0,1500,9900.0,168.0,168.0,2,51,7.52,13.52,https://flameiq.com_709729.png,https://flameiq.com_709729.png,5.0,"Honest weight, highly recommended.",0,0,85.0,0,17,8,2026-04-29,47.1,0,1
ORD_709730,USR_20319,VND_508,2026-03-09 12:53:00,12,Monday,Lagos,Delivered,7200.0,1500,8700.0,144.0,144.0,10,100,7.66,13.66,https://flameiq.com_709730.png,https://flameiq.com_709730.png,4.0,"Honest weight, highly recommended.",0,0,94.3,-1,12,3,2026-03-12,25.0,0,1
ORD_709731,USR_20304,VND_515,2026-05-26 07:56:00,7,Tuesday,Lagos,Delivered,16250.0,1500,17750.0,325.0,325.0,4,93,13.66,26.16,https://flameiq.com_709731.png,https://flameiq.com_709731.png,5.0,Excellent and very fast!,0,0,94.7,1,49,49,2026-07-14,100.0,0,1
ORD_709732,USR_20112,VND_510,2026-05-29 18:30:00,18,Friday,Lagos,Delivered,31250.0,1000,32250.0,625.0,625.0,4,80,22.31,47.31,https://flameiq.com_709732.png,https://flameiq.com_709732.png,4.0,"Clean cylinder, great service.",0,0,95.5,1,10,10,2026-06-08,100.0,0,1
ORD_709733,USR_20810,VND_513,2026-04-10 07:57:00,7,Friday,Lagos,Delivered,33750.0,1500,35250.0,675.0,675.0,8,99,22.17,47.17,https://flameiq.com_709733.png,https://flameiq.com_709733.png,5.0,"Honest weight, highly recommended.",0,0,93.6,1,6,3,2026-04-13,50.0,1,1
ORD_709734,USR_21168,VND_538,2026-05-01 18:43:00,18,Friday,Lagos,Delivered,8100.0,1000,9100.0,162.0,162.0,1,59,7.87,13.87,https://flameiq.com_709734.png,https://flameiq.com_709734.png,5.0,"Honest weight, highly recommended.",0,0,87.6,0,17,17,2026-05-18,100.0,0,1
ORD_709735,USR_20250,VND_543,2026-06-08 07:45:00,7,Monday,Lagos,Delivered,7500.0,2000,9500.0,150.0,150.0,2,103,7.83,13.83,https://flameiq.com_709735.png,https://flameiq.com_709735.png,4.0,"Honest weight, highly recommended.",0,0,90.4,0,18,0,2026-06-08,0.0,0,1
ORD_709736,USR_21430,VND_516,2026-03-20 07:30:00,7,Friday,Lagos,Delivered,7200.0,1000,8200.0,144.0,144.0,1,75,7.54,13.54,https://flameiq.com_709736.png,https://flameiq.com_709736.png,3.0,Gas price is a bit high.,0,0,95.3,-2,9,2,2026-03-22,22.2,1,1
ORD_709737,USR_20018,VND_541,2026-04-02 08:49:00,8,Thursday,Lagos,Delivered,7500.0,2000,9500.0,150.0,650.0,3,156,7.75,13.75,https://flameiq.com_709737.png,https://flameiq.com_709737.png,5.0,Excellent and very fast!,0,0,87.7,1,13,13,2026-04-15,100.0,0,1
ORD_709738,USR_20601,VND_501,2026-05-20 20:26:00,20,Wednesday,Lagos,Delivered,17500.0,1000,18500.0,350.0,350.0,1,49,13.51,26.01,https://flameiq.com_709738.png,https://flameiq.com_709738.png,5.0,Excellent and very fast!,1,0,86.3,0,32,30,2026-06-19,93.8,0,0
ORD_709739,USR_20715,VND_500,2026-05-31 08:57:00,8,Sunday,Lagos,Delivered,70000.0,1000,71000.0,1400.0,1400.0,1,155,35.3,85.3,https://flameiq.com_709739.png,https://flameiq.com_709739.png,5.0,"Clean cylinder, great service.",0,0,99.4,0,14,12,2026-06-12,85.7,0,1
ORD_709740,USR_20699,VND_524,2026-02-27 18:08:00,18,Friday,Lagos,Delivered,8400.0,1500,9900.0,168.0,168.0,1,189,7.52,13.52,https://flameiq.com_709740.png,https://flameiq.com_709740.png,2.0,Rider was late.,0,0,98.2,0,13,9,2026-03-08,69.2,0,0
ORD_709741,USR_21451,VND_547,2026-06-13 17:43:00,17,Saturday,Lagos,Delivered,7200.0,2000,9200.0,144.0,144.0,1,29,7.51,13.51,https://flameiq.com_709741.png,https://flameiq.com_709741.png,5.0,"Honest weight, highly recommended.",0,0,99.4,-1,17,14,2026-06-27,82.4,0,1
ORD_709742,USR_20088,VND_529,2026-02-20 16:49:00,16,Friday,Lagos,Delivered,60000.0,1000,61000.0,1200.0,1200.0,4,223,35.3,85.3,https://flameiq.com_709742.png,https://flameiq.com_709742.png,4.0,"Honest weight, highly recommended.",0,0,99.1,0,22,22,2026-03-14,100.0,1,1
ORD_709743,USR_20511,VND_533,2026-04-16 16:10:00,16,Thursday,Lagos,Delivered,16875.0,2000,18875.0,337.5,837.5,1,114,13.67,26.17,https://flameiq.com_709743.png,https://flameiq.com_709743.png,5.0,Excellent and very fast!,0,0,98.4,0,27,24,2026-05-10,88.9,0,1
ORD_709744,USR_21257,VND_533,2026-03-08 19:24:00,19,Sunday,Lagos,Delivered,16875.0,1000,17875.0,337.5,337.5,5,39,13.64,26.14,https://flameiq.com_709744.png,https://flameiq.com_709744.png,4.0,"Honest weight, highly recommended.",0,0,88.5,1,39,16,2026-03-24,41.0,0,1
ORD_709745,USR_20671,VND_527,2026-06-29 08:15:00,8,Monday,Lagos,Delivered,30000.0,1500,31500.0,600.0,1100.0,10,57,22.13,47.13,https://flameiq.com_709745.png,https://flameiq.com_709745.png,5.0,"Honest weight, highly recommended.",0,0,97.5,2,9,7,2026-07-06,77.8,0,0
ORD_709746,USR_21285,VND_542,2026-02-14 17:20:00,17,Saturday,Lagos,Delivered,16875.0,1000,17875.0,337.5,837.5,4,138,13.76,26.26,https://flameiq.com_709746.png,https://flameiq.com_709746.png,5.0,"Clean cylinder, great service.",0,0,87.7,0,29,4,2026-02-18,13.8,0,1
ORD_709747,USR_20390,VND_544,2026-03-08 12:48:00,12,Sunday,Lagos,Delivered,30000.0,1000,31000.0,600.0,1100.0,1,32,22.02,47.02,https://flameiq.com_709747.png,https://flameiq.com_709747.png,5.0,"Clean cylinder, great service.",0,0,97.0,0,8,7,2026-03-15,87.5,1,1
ORD_709748,USR_20909,VND_507,2026-02-27 18:30:00,18,Friday,Lagos,Delivered,15625.0,1000,16625.0,312.5,312.5,4,174,13.8,26.3,https://flameiq.com_709748.png,https://flameiq.com_709748.png,5.0,Excellent and very fast!,0,0,88.8,0,44,26,2026-03-25,59.1,1,1
ORD_709749,USR_20678,VND_511,2026-05-06 07:07:00,7,Wednesday,Lagos,Delivered,30000.0,1500,31500.0,600.0,600.0,7,138,22.38,47.38,https://flameiq.com_709749.png,https://flameiq.com_709749.png,5.0,Excellent and very fast!,0,0,86.2,0,9,4,2026-05-10,44.4,0,1
ORD_709750,USR_20643,VND_513,2026-03-02 19:01:00,19,Monday,Lagos,Delivered,16875.0,1500,18375.0,337.5,337.5,1,191,13.51,26.01,https://flameiq.com_709750.png,https://flameiq.com_709750.png,1.0,Delay in vendor accepting my order.,0,0,98.4,0,34,20,2026-03-22,58.8,0,1
ORD_709751,USR_20980,VND_532,2026-04-29 17:37:00,17,Wednesday,Lagos,Delivered,16250.0,1000,17250.0,325.0,325.0,1,102,13.71,26.21,https://flameiq.com_709751.png,https://flameiq.com_709751.png,5.0,Excellent and very fast!,0,0,90.6,-1,26,15,2026-05-14,57.7,1,1
ORD_709752,USR_21333,VND_543,2026-03-13 20:49:00,20,Friday,Lagos,Delivered,31250.0,1500,32750.0,625.0,625.0,5,46,22.14,47.14,https://flameiq.com_709752.png,https://flameiq.com_709752.png,4.0,"Clean cylinder, great service.",0,0,85.5,-1,11,5,2026-03-18,45.5,0,1
ORD_709753,USR_20063,VND_503,2026-05-09 08:32:00,8,Saturday,Lagos,Delivered,7200.0,1500,8700.0,144.0,144.0,1,206,7.63,13.63,https://flameiq.com_709753.png,https://flameiq.com_709753.png,5.0,"Honest weight, highly recommended.",0,0,93.7,2,13,13,2026-05-22,100.0,0,0
ORD_709754,USR_20870,VND_514,2026-06-13 08:26:00,8,Saturday,Lagos,Delivered,15000.0,2000,17000.0,300.0,300.0,6,79,13.59,26.09,https://flameiq.com_709754.png,https://flameiq.com_709754.png,5.0,"Honest weight, highly recommended.",0,0,86.7,2,36,17,2026-06-30,47.2,1,1
ORD_709755,USR_21398,VND_501,2026-05-16 12:50:00,12,Saturday,Lagos,Delivered,17500.0,1000,18500.0,350.0,350.0,2,159,13.54,26.04,https://flameiq.com_709755.png,https://flameiq.com_709755.png,5.0,"Clean cylinder, great service.",0,0,97.4,-1,16,4,2026-05-20,25.0,0,1
ORD_709756,USR_20672,VND_547,2026-05-01 18:45:00,18,Friday,Lagos,Delivered,7200.0,1500,8700.0,144.0,644.0,1,63,7.78,13.78,https://flameiq.com_709756.png,https://flameiq.com_709756.png,5.0,"Honest weight, highly recommended.",0,0,85.2,0,18,16,2026-05-17,88.9,0,1
ORD_709757,USR_21143,VND_543,2026-04-04 12:32:00,12,Saturday,Lagos,Delivered,7500.0,1000,8500.0,150.0,150.0,1,88,7.65,13.65,https://flameiq.com_709757.png,https://flameiq.com_709757.png,1.0,Gas price is a bit high.,0,0,85.2,-1,14,10,2026-04-14,71.4,1,1
ORD_709758,USR_20094,VND_544,2026-06-25 18:20:00,18,Thursday,Lagos,Delivered,15000.0,2000,17000.0,300.0,300.0,1,25,13.68,26.18,https://flameiq.com_709758.png,https://flameiq.com_709758.png,5.0,"Honest weight, highly recommended.",0,0,96.5,1,28,21,2026-07-16,75.0,0,1
ORD_709759,USR_21197,VND_506,2026-03-27 08:34:00,8,Friday,Lagos,Delivered,35000.0,1000,36000.0,700.0,700.0,4,226,22.29,47.29,https://flameiq.com_709759.png,https://flameiq.com_709759.png,5.0,"Honest weight, highly recommended.",0,0,90.1,0,9,6,2026-04-02,66.7,1,1
ORD_709760,USR_20484,VND_532,2026-03-17 12:25:00,12,Tuesday,Lagos,Delivered,16250.0,1500,17750.0,325.0,825.0,5,30,13.79,26.29,https://flameiq.com_709760.png,https://flameiq.com_709760.png,5.0,Excellent and very fast!,0,0,88.6,2,39,5,2026-03-22,12.8,0,1
ORD_709761,USR_20930,VND_535,2026-07-06 12:43:00,12,Monday,Lagos,Cancelled,15000.0,1000,16000.0,300.0,300.0,5,55,13.66,26.16,https://flameiq.com_709761.png,https://flameiq.com_709761.png,,N/A,0,0,88.4,0,37,27,2026-08-02,73.0,0,1
ORD_709762,USR_20686,VND_539,2026-03-11 19:05:00,19,Wednesday,Lagos,Delivered,15000.0,1000,16000.0,300.0,300.0,3,36,13.89,26.39,https://flameiq.com_709762.png,https://flameiq.com_709762.png,5.0,"Clean cylinder, great service.",0,0,90.4,1,17,0,2026-03-11,0.0,0,1
ORD_709763,USR_20243,VND_523,2026-05-28 19:45:00,19,Thursday,Lagos,Delivered,15625.0,1500,17125.0,312.5,812.5,3,56,13.65,26.15,https://flameiq.com_709763.png,https://flameiq.com_709763.png,2.0,Gas price is a bit high.,0,0,97.9,0,33,15,2026-06-12,45.5,0,0
ORD_709764,USR_20434,VND_548,2026-04-08 12:20:00,12,Wednesday,Lagos,Delivered,16875.0,1500,18375.0,337.5,337.5,1,175,13.89,26.39,https://flameiq.com_709764.png,https://flameiq.com_709764.png,5.0,"Honest weight, highly recommended.",0,0,94.2,1,30,15,2026-04-23,50.0,1,1
ORD_709765,USR_20236,VND_506,2026-05-22 12:38:00,12,Friday,Lagos,Delivered,17500.0,1000,18500.0,350.0,350.0,1,150,13.84,26.34,https://flameiq.com_709765.png,https://flameiq.com_709765.png,5.0,"Honest weight, highly recommended.",0,0,94.6,2,33,1,2026-05-23,3.0,1,1
ORD_709766,USR_20263,VND_538,2026-04-16 19:23:00,19,Thursday,Lagos,Delivered,8100.0,1000,9100.0,162.0,162.0,2,224,7.79,13.79,https://flameiq.com_709766.png,https://flameiq.com_709766.png,5.0,"Honest weight, highly recommended.",0,0,94.4,1,10,7,2026-04-23,70.0,0,1
ORD_709767,USR_21486,VND_501,2026-05-12 18:28:00,18,Tuesday,Lagos,Cancelled,17500.0,1500,19000.0,350.0,850.0,5,153,13.73,26.23,https://flameiq.com_709767.png,https://flameiq.com_709767.png,,N/A,0,0,95.4,0,35,33,2026-06-14,94.3,0,1
ORD_709768,USR_20091,VND_509,2026-02-22 07:49:00,7,Sunday,Lagos,Delivered,7800.0,1500,9300.0,156.0,156.0,1,191,7.72,13.72,https://flameiq.com_709768.png,https://flameiq.com_709768.png,5.0,Excellent and very fast!,0,0,97.8,0,16,13,2026-03-07,81.2,0,1
ORD_709769,USR_20176,VND_522,2026-05-29 20:30:00,20,Friday,Lagos,Delivered,7800.0,1500,9300.0,156.0,656.0,7,203,7.69,13.69,https://flameiq.com_709769.png,https://flameiq.com_709769.png,5.0,"Clean cylinder, great service.",0,0,85.5,5,13,1,2026-05-30,7.7,1,1
ORD_709770,USR_20059,VND_522,2026-01-16 17:25:00,17,Friday,Lagos,Delivered,16250.0,1000,17250.0,325.0,325.0,1,34,13.52,26.02,https://flameiq.com_709770.png,https://flameiq.com_709770.png,5.0,"Clean cylinder, great service.",0,0,85.0,-1,35,30,2026-02-15,85.7,0,0
ORD_709771,USR_21263,VND_516,2026-06-10 18:14:00,18,Wednesday,Lagos,Delivered,7200.0,2000,9200.0,144.0,144.0,2,48,7.71,13.71,https://flameiq.com_709771.png,https://flameiq.com_709771.png,4.0,"Clean cylinder, great service.",0,0,88.7,1,8,8,2026-06-18,100.0,0,1
ORD_709772,USR_21283,VND_538,2026-04-05 16:34:00,16,Sunday,Lagos,Delivered,8100.0,2000,10100.0,162.0,162.0,7,42,7.69,13.69,https://flameiq.com_709772.png,https://flameiq.com_709772.png,5.0,Excellent and very fast!,0,0,97.2,1,14,13,2026-04-18,92.9,0,1
ORD_709773,USR_20445,VND_527,2026-05-16 16:03:00,16,Saturday,Lagos,Delivered,60000.0,1000,61000.0,1200.0,1200.0,6,97,35.2,85.2,https://flameiq.com_709773.png,https://flameiq.com_709773.png,5.0,"Clean cylinder, great service.",0,0,94.1,0,19,14,2026-05-30,73.7,0,1
