user_id,refill_cycle_id,refill_date,cylinder_size_kg,refill_quantity_kg,household_size,meals_per_day,cooking_days_per_week,lpg_primary_fuel,usage_change,festive_period,refill_month,previous_cycle_days,average_previous_cycle_days,number_previous_cycles,actual_cycle_days
USR_21187,USR_21187_C01,2025-01-11,12.5,11.66,7,3,7,1,normal,1,1,,,0,31
USR_21187,USR_21187_C02,2025-02-11,12.5,12.17,7,3,7,1,normal,0,2,31.0,31.0,1,29
USR_21187,USR_21187_C03,2025-03-12,12.5,11.57,7,3,7,1,normal,0,3,29.0,30.0,2,31
USR_21187,USR_21187_C04,2025-04-12,12.5,9.91,7,3,7,1,normal,0,4,31.0,30.333333333333332,3,24
USR_21187,USR_21187_C05,2025-05-06,12.5,12.44,7,3,7,1,normal,0,5,24.0,28.75,4,28
USR_21187,USR_21187_C06,2025-06-03,12.5,12.06,7,3,7,1,normal,0,6,28.0,28.6,5,26
USR_21187,USR_21187_C07,2025-06-29,12.5,12.42,7,3,7,1,normal,0,6,26.0,28.166666666666668,6,30
USR_21187,USR_21187_C08,2025-07-29,12.5,12.08,7,3,7,1,normal,0,7,30.0,28.428571428571427,7,28
USR_21187,USR_21187_C09,2025-08-26,12.5,12.44,7,3,7,1,normal,0,8,28.0,28.375,8,35
USR_21188,USR_21188_C01,2025-03-12,6.0,5.98,3,2,6,1,less,0,3,,,0,28
USR_21188,USR_21188_C02,2025-04-09,6.0,5.7,3,2,6,1,normal,0,4,28.0,28.0,1,23
USR_21188,USR_21188_C03,2025-05-02,6.0,3.3,3,2,6,1,normal,0,5,23.0,25.5,2,16
USR_21188,USR_21188_C04,2025-05-18,6.0,5.07,3,2,6,1,normal,0,5,16.0,22.333333333333332,3,19
USR_21188,USR_21188_C05,2025-06-06,6.0,5.74,3,2,6,1,normal,0,6,19.0,21.5,4,23
USR_21188,USR_21188_C06,2025-06-29,6.0,5.74,3,2,6,1,normal,0,6,23.0,21.8,5,28
USR_21188,USR_21188_C07,2025-07-27,6.0,4.84,3,2,6,1,normal,0,7,28.0,22.833333333333332,6,25
USR_21188,USR_21188_C08,2025-08-21,6.0,5.79,3,2,6,1,more,0,8,25.0,23.142857142857142,7,20
USR_21188,USR_21188_C09,2025-09-10,6.0,5.77,3,2,6,1,normal,0,9,20.0,22.75,8,22
USR_21188,USR_21188_C10,2025-10-02,6.0,5.84,3,2,6,1,less,0,10,22.0,22.666666666666668,9,29
USR_21188,USR_21188_C11,2025-10-31,6.0,5.57,3,2,6,1,normal,0,10,29.0,23.3,10,23
USR_21188,USR_21188_C12,2025-11-23,6.0,5.68,3,2,6,1,more,0,11,23.0,23.272727272727273,11,23
USR_21189,USR_21189_C01,2025-02-10,12.5,11.92,5,2,7,1,normal,0,2,,,0,40
USR_21189,USR_21189_C02,2025-03-22,12.5,11.96,5,2,7,1,normal,0,3,40.0,40.0,1,36
USR_21189,USR_21189_C03,2025-04-27,12.5,12.35,5,2,7,1,normal,0,4,36.0,38.0,2,38
USR_21189,USR_21189_C04,2025-06-04,12.5,11.81,5,2,7,1,normal,0,6,38.0,38.0,3,34
USR_21189,USR_21189_C05,2025-07-08,12.5,11.85,5,2,7,1,normal,0,7,34.0,37.0,4,36
USR_21190,USR_21190_C01,2025-01-01,6.0,5.08,1,3,7,1,normal,1,1,,,0,18
USR_21190,USR_21190_C02,2025-01-19,6.0,3.34,1,3,7,1,normal,1,1,18.0,18.0,1,12
USR_21190,USR_21190_C03,2025-01-31,6.0,3.55,1,3,7,1,less,1,1,12.0,15.0,2,14
USR_21190,USR_21190_C04,2025-02-14,6.0,4.51,1,3,7,1,normal,0,2,14.0,14.666666666666666,3,18
USR_21190,USR_21190_C05,2025-03-04,6.0,4.54,1,3,7,1,normal,0,3,18.0,15.5,4,14
USR_21190,USR_21190_C06,2025-03-18,6.0,5.71,1,3,7,1,normal,0,3,14.0,15.2,5,20
USR_21190,USR_21190_C07,2025-04-07,6.0,5.72,1,3,7,1,normal,0,4,20.0,16.0,6,19
USR_21190,USR_21190_C08,2025-04-26,6.0,5.54,1,3,7,1,normal,0,4,19.0,16.428571428571427,7,18
USR_21191,USR_21191_C01,2025-04-04,6.0,5.83,6,2,7,1,more,0,4,,,0,13
USR_21191,USR_21191_C02,2025-04-17,6.0,5.58,6,2,7,1,normal,0,4,13.0,13.0,1,13
USR_21191,USR_21191_C03,2025-04-30,6.0,6.0,6,2,7,1,normal,0,4,13.0,13.0,2,14
USR_21191,USR_21191_C04,2025-05-14,6.0,5.72,6,2,7,1,normal,0,5,14.0,13.333333333333334,3,15
USR_21191,USR_21191_C05,2025-05-29,6.0,5.97,6,2,7,1,normal,0,5,15.0,13.75,4,16
USR_21191,USR_21191_C06,2025-06-14,6.0,5.8,6,2,7,1,more,0,6,16.0,14.2,5,11
USR_21191,USR_21191_C07,2025-06-25,6.0,3.81,6,2,7,1,normal,0,6,11.0,13.666666666666666,6,9
USR_21191,USR_21191_C08,2025-07-04,6.0,5.85,6,2,7,1,less,0,7,9.0,13.0,7,21
USR_21191,USR_21191_C09,2025-07-25,6.0,5.53,6,2,7,1,normal,0,7,21.0,14.0,8,14
USR_21192,USR_21192_C01,2025-01-10,12.5,11.77,4,3,7,1,more,1,1,,,0,29
USR_21192,USR_21192_C02,2025-02-08,12.5,11.77,4,3,7,1,normal,0,2,29.0,29.0,1,30
USR_21192,USR_21192_C03,2025-03-10,12.5,11.84,4,3,7,1,normal,0,3,30.0,29.5,2,32
USR_21193,USR_21193_C01,2025-03-23,12.5,11.96,3,3,7,1,normal,0,3,,,0,38
USR_21193,USR_21193_C02,2025-04-30,12.5,11.65,3,3,7,1,normal,0,4,38.0,38.0,1,40
USR_21193,USR_21193_C03,2025-06-09,12.5,12.49,3,3,7,1,normal,0,6,40.0,39.0,2,48
USR_21193,USR_21193_C04,2025-07-27,12.5,11.78,3,3,7,1,normal,0,7,48.0,42.0,3,41
USR_21193,USR_21193_C05,2025-09-06,12.5,11.9,3,3,7,1,normal,0,9,41.0,41.75,4,43
USR_21194,USR_21194_C01,2025-02-12,12.5,12.12,4,1,7,1,normal,0,2,,,0,26
USR_21194,USR_21194_C02,2025-03-10,12.5,11.81,4,1,7,1,normal,0,3,26.0,26.0,1,27
USR_21194,USR_21194_C03,2025-04-06,12.5,11.63,4,1,7,1,normal,0,4,27.0,26.5,2,35
USR_21194,USR_21194_C04,2025-05-11,12.5,12.29,4,1,7,1,normal,0,5,35.0,29.333333333333332,3,25
USR_21194,USR_21194_C05,2025-06-05,12.5,11.6,4,1,7,1,less,0,6,25.0,28.25,4,40
USR_21194,USR_21194_C06,2025-07-15,12.5,11.19,4,1,7,1,normal,0,7,40.0,30.6,5,26
USR_21194,USR_21194_C07,2025-08-10,12.5,11.94,4,1,7,1,normal,0,8,26.0,29.833333333333332,6,29
USR_21194,USR_21194_C08,2025-09-08,12.5,11.86,4,1,7,1,normal,0,9,29.0,29.714285714285715,7,26
USR_21194,USR_21194_C09,2025-10-04,12.5,12.02,4,1,7,1,normal,0,10,26.0,29.25,8,24
USR_21194,USR_21194_C10,2025-10-28,12.5,11.66,4,1,7,1,normal,0,10,24.0,28.666666666666668,9,28
USR_21194,USR_21194_C11,2025-11-25,12.5,12.45,4,1,7,1,normal,0,11,28.0,28.6,10,27
USR_21194,USR_21194_C12,2025-12-22,12.5,11.77,4,1,7,1,more,1,12,27.0,28.454545454545453,11,20
USR_21198,USR_21198_C01,2025-03-26,12.5,12.31,3,2,7,1,normal,0,3,,,0,46
USR_21198,USR_21198_C02,2025-05-11,12.5,11.76,3,2,7,1,normal,0,5,46.0,46.0,1,49
USR_21198,USR_21198_C03,2025-06-29,12.5,7.31,3,2,7,1,normal,0,6,49.0,47.5,2,31
USR_21198,USR_21198_C04,2025-07-30,12.5,12.15,3,2,7,1,normal,0,7,31.0,42.0,3,49
USR_21198,USR_21198_C05,2025-09-17,12.5,11.82,3,2,7,1,normal,0,9,49.0,43.75,4,60
USR_21198,USR_21198_C06,2025-11-16,12.5,8.75,3,2,7,1,normal,0,11,60.0,47.0,5,35
USR_21199,USR_21199_C01,2025-04-27,6.0,5.96,2,2,6,1,normal,0,4,,,0,25
USR_21199,USR_21199_C02,2025-05-22,6.0,5.93,2,2,6,1,normal,0,5,25.0,25.0,1,29
USR_21199,USR_21199_C03,2025-06-20,6.0,4.04,2,2,6,1,normal,0,6,29.0,27.0,2,17
USR_21199,USR_21199_C04,2025-07-07,6.0,5.64,2,2,6,1,normal,0,7,17.0,23.666666666666668,3,24
USR_21199,USR_21199_C05,2025-07-31,6.0,5.79,2,2,6,1,normal,0,7,24.0,23.75,4,26
USR_21199,USR_21199_C06,2025-08-26,6.0,4.62,2,2,6,1,less,0,8,26.0,24.2,5,23
USR_21200,USR_21200_C01,2025-02-03,6.0,5.87,4,3,7,1,more,0,2,,,0,6
USR_21200,USR_21200_C02,2025-02-09,6.0,5.53,4,3,7,1,normal,0,2,6.0,6.0,1,9
USR_21200,USR_21200_C03,2025-02-18,6.0,5.95,4,3,7,1,less,0,2,9.0,7.5,2,12
USR_21200,USR_21200_C04,2025-03-02,6.0,5.88,4,3,7,1,less,0,3,12.0,9.0,3,9
USR_21200,USR_21200_C05,2025-03-11,6.0,5.61,4,3,7,1,normal,0,3,9.0,9.0,4,9
USR_21200,USR_21200_C06,2025-03-20,6.0,5.94,4,3,7,1,normal,0,3,9.0,9.0,5,10
USR_21200,USR_21200_C07,2025-03-30,6.0,3.85,4,3,7,1,normal,0,3,10.0,9.166666666666666,6,7
USR_21200,USR_21200_C08,2025-04-06,6.0,3.67,4,3,7,1,normal,0,4,7.0,8.857142857142858,7,6
USR_21200,USR_21200_C09,2025-04-12,6.0,5.63,4,3,7,1,normal,0,4,6.0,8.5,8,9
USR_21201,USR_21201_C01,2025-03-09,12.5,12.35,4,2,7,1,normal,0,3,,,0,37
USR_21201,USR_21201_C02,2025-04-15,12.5,12.37,4,2,7,1,normal,0,4,37.0,37.0,1,32
USR_21201,USR_21201_C03,2025-05-17,12.5,12.08,4,2,7,1,normal,0,5,32.0,34.5,2,33
USR_21201,USR_21201_C04,2025-06-19,12.5,11.71,4,2,7,1,normal,0,6,33.0,34.0,3,31
USR_21201,USR_21201_C05,2025-07-20,12.5,12.4,4,2,7,1,normal,0,7,31.0,33.25,4,39
USR_21201,USR_21201_C06,2025-08-28,12.5,12.22,4,2,7,1,normal,0,8,39.0,34.4,5,39
USR_21201,USR_21201_C07,2025-10-06,12.5,11.8,4,2,7,1,less,0,10,39.0,35.166666666666664,6,33
USR_21201,USR_21201_C08,2025-11-08,12.5,11.84,4,2,7,1,normal,0,11,33.0,34.857142857142854,7,31
USR_21202,USR_21202_C01,2025-04-01,12.5,7.67,7,1,7,1,normal,0,4,,,0,28
USR_21202,USR_21202_C02,2025-04-29,12.5,11.58,7,1,7,1,normal,0,4,28.0,28.0,1,41
USR_21202,USR_21202_C03,2025-06-09,12.5,12.36,7,1,7,1,normal,0,6,41.0,34.5,2,41
USR_21202,USR_21202_C04,2025-07-20,12.5,12.3,7,1,7,1,normal,0,7,41.0,36.666666666666664,3,43
USR_21202,USR_21202_C05,2025-09-01,12.5,11.97,7,1,7,1,normal,0,9,43.0,38.25,4,45
USR_21203,USR_21203_C01,2025-02-18,6.0,5.77,3,2,7,1,more,0,2,,,0,15
USR_21203,USR_21203_C02,2025-03-05,6.0,5.76,3,2,7,1,more,0,3,15.0,15.0,1,15
USR_21203,USR_21203_C03,2025-03-20,6.0,5.65,3,2,7,1,normal,0,3,15.0,15.0,2,17
USR_21203,USR_21203_C04,2025-04-06,6.0,5.74,3,2,7,1,normal,0,4,17.0,15.666666666666666,3,16
USR_21204,USR_21204_C01,2025-01-05,12.5,10.88,6,1,5,1,normal,1,1,,,0,40
USR_21204,USR_21204_C02,2025-02-14,12.5,8.33,6,1,5,1,normal,0,2,40.0,40.0,1,30
USR_21204,USR_21204_C03,2025-03-16,12.5,11.82,6,1,5,1,less,0,3,30.0,35.0,2,66
USR_21204,USR_21204_C04,2025-05-21,12.5,12.12,6,1,5,1,normal,0,5,66.0,45.333333333333336,3,50
USR_21205,USR_21205_C01,2025-01-16,6.0,5.91,3,3,7,1,normal,1,1,,,0,15
USR_21205,USR_21205_C02,2025-01-31,6.0,5.08,3,3,7,1,less,1,1,15.0,15.0,1,16
USR_21205,USR_21205_C03,2025-02-16,6.0,5.94,3,3,7,1,less,0,2,16.0,15.5,2,19
USR_21205,USR_21205_C04,2025-03-07,6.0,5.75,3,3,7,1,normal,0,3,19.0,16.666666666666668,3,18
USR_21205,USR_21205_C05,2025-03-25,6.0,5.63,3,3,7,1,less,0,3,18.0,17.0,4,15
USR_21205,USR_21205_C06,2025-04-09,6.0,5.73,3,3,7,1,normal,0,4,15.0,16.6,5,15
USR_21205,USR_21205_C07,2025-04-24,6.0,5.53,3,3,7,1,normal,0,4,15.0,16.333333333333332,6,14
USR_21205,USR_21205_C08,2025-05-08,6.0,4.34,3,3,7,1,more,0,5,14.0,16.0,7,11
USR_21205,USR_21205_C09,2025-05-19,6.0,5.26,3,3,7,1,normal,0,5,11.0,15.375,8,15
USR_21206,USR_21206_C01,2025-03-09,12.5,12.08,5,2,7,0,normal,0,3,,,0,51
USR_21206,USR_21206_C02,2025-04-29,12.5,11.66,5,2,7,0,normal,0,4,51.0,51.0,1,49
USR_21206,USR_21206_C03,2025-06-17,12.5,11.64,5,2,7,0,normal,0,6,49.0,50.0,2,60
USR_21207,USR_21207_C01,2025-03-13,6.0,5.58,4,3,7,0,normal,0,3,,,0,23
USR_21207,USR_21207_C02,2025-04-05,6.0,5.56,4,3,7,0,normal,0,4,23.0,23.0,1,27
USR_21207,USR_21207_C03,2025-05-02,6.0,4.4,4,3,7,0,normal,0,5,27.0,25.0,2,19
USR_21207,USR_21207_C04,2025-05-21,6.0,5.99,4,3,7,0,normal,0,5,19.0,23.0,3,24
USR_21207,USR_21207_C05,2025-06-14,6.0,5.58,4,3,7,0,normal,0,6,24.0,23.25,4,22
USR_21208,USR_21208_C01,2025-03-23,12.5,11.5,5,3,5,1,normal,0,3,,,0,28
USR_21208,USR_21208_C02,2025-04-20,12.5,11.04,5,3,5,1,normal,0,4,28.0,28.0,1,28
USR_21208,USR_21208_C03,2025-05-18,12.5,12.44,5,3,5,1,normal,0,5,28.0,28.0,2,28
USR_21208,USR_21208_C04,2025-06-15,12.5,12.25,5,3,5,1,normal,0,6,28.0,28.0,3,28
USR_21208,USR_21208_C05,2025-07-13,12.5,12.05,5,3,5,1,normal,0,7,28.0,28.0,4,25
USR_21210,USR_21210_C01,2025-02-28,6.0,5.22,6,2,6,0,normal,0,2,,,0,20
USR_21210,USR_21210_C02,2025-03-20,6.0,5.64,6,2,6,0,normal,0,3,20.0,20.0,1,19
USR_21210,USR_21210_C03,2025-04-08,6.0,5.59,6,2,6,0,normal,0,4,19.0,19.5,2,21
USR_21210,USR_21210_C04,2025-04-29,6.0,5.99,6,2,6,0,more,0,4,21.0,20.0,3,18
USR_21210,USR_21210_C05,2025-05-17,6.0,5.97,6,2,6,0,normal,0,5,18.0,19.5,4,23
USR_21210,USR_21210_C06,2025-06-09,6.0,5.55,6,2,6,0,normal,0,6,23.0,20.2,5,19
USR_21210,USR_21210_C07,2025-06-28,6.0,5.76,6,2,6,0,normal,0,6,19.0,20.0,6,17
USR_21210,USR_21210_C08,2025-07-15,6.0,5.91,6,2,6,0,normal,0,7,17.0,19.571428571428573,7,21
USR_21211,USR_21211_C01,2025-01-08,12.5,11.97,4,2,7,0,normal,1,1,,,0,51
USR_21211,USR_21211_C02,2025-02-28,12.5,11.89,4,2,7,0,normal,0,2,51.0,51.0,1,49
USR_21211,USR_21211_C03,2025-04-18,12.5,11.96,4,2,7,0,normal,0,4,49.0,50.0,2,48
USR_21211,USR_21211_C04,2025-06-05,12.5,12.16,4,2,7,0,less,0,6,48.0,49.333333333333336,3,71
USR_21211,USR_21211_C05,2025-08-15,12.5,11.95,4,2,7,0,normal,0,8,71.0,54.75,4,45
USR_21211,USR_21211_C06,2025-09-29,12.5,12.42,4,2,7,0,normal,0,9,45.0,52.8,5,52
USR_21211,USR_21211_C07,2025-11-20,12.5,11.61,4,2,7,0,normal,0,11,52.0,52.666666666666664,6,48
USR_21211,USR_21211_C08,2026-01-07,12.5,11.99,4,2,7,0,normal,1,1,48.0,52.0,7,44
USR_21211,USR_21211_C09,2026-02-20,12.5,12.32,4,2,7,0,more,0,2,44.0,51.0,8,36
USR_21211,USR_21211_C10,2026-03-28,12.5,12.44,4,2,7,0,normal,0,3,36.0,49.333333333333336,9,63
USR_21212,USR_21212_C01,2025-01-03,12.5,12.36,3,3,7,1,normal,1,1,,,0,29
USR_21212,USR_21212_C02,2025-02-01,12.5,10.01,3,3,7,1,less,0,2,29.0,29.0,1,41
USR_21212,USR_21212_C03,2025-03-14,12.5,7.11,3,3,7,1,normal,0,3,41.0,35.0,2,19
USR_21212,USR_21212_C04,2025-04-02,12.5,11.92,3,3,7,1,normal,0,4,19.0,29.666666666666668,3,34
USR_21212,USR_21212_C05,2025-05-06,12.5,11.73,3,3,7,1,more,0,5,34.0,30.75,4,30
USR_21212,USR_21212_C06,2025-06-05,12.5,11.75,3,3,7,1,less,0,6,30.0,30.6,5,48
USR_21212,USR_21212_C07,2025-07-23,12.5,9.88,3,3,7,1,normal,0,7,48.0,33.5,6,32
USR_21212,USR_21212_C08,2025-08-24,12.5,11.65,3,3,7,1,normal,0,8,32.0,33.285714285714285,7,35
USR_21212,USR_21212_C09,2025-09-28,12.5,12.31,3,3,7,1,normal,0,9,35.0,33.5,8,37
USR_21212,USR_21212_C10,2025-11-04,12.5,12.38,3,3,7,1,normal,0,11,37.0,33.888888888888886,9,36
USR_21212,USR_21212_C11,2025-12-10,12.5,12.08,3,3,7,1,normal,1,12,36.0,34.1,10,34
USR_21212,USR_21212_C12,2026-01-13,12.5,11.53,3,3,7,1,normal,1,1,34.0,34.09090909090909,11,30
USR_21213,USR_21213_C01,2025-03-25,12.5,8.14,5,3,4,1,less,0,3,,,0,32
USR_21213,USR_21213_C02,2025-04-26,12.5,10.65,5,3,4,1,normal,0,4,32.0,32.0,1,29
USR_21213,USR_21213_C03,2025-05-25,12.5,11.8,5,3,4,1,more,0,5,29.0,30.5,2,29
USR_21213,USR_21213_C04,2025-06-23,12.5,11.65,5,3,4,1,normal,0,6,29.0,30.0,3,35
USR_21214,USR_21214_C01,2025-01-26,12.5,11.7,6,3,4,1,more,1,1,,,0,18
USR_21214,USR_21214_C02,2025-02-13,12.5,12.32,6,3,4,1,normal,0,2,18.0,18.0,1,30
USR_21214,USR_21214_C03,2025-03-15,12.5,11.58,6,3,4,1,normal,0,3,30.0,24.0,2,26
USR_21214,USR_21214_C04,2025-04-10,12.5,9.25,6,3,4,1,normal,0,4,26.0,24.666666666666668,3,30
USR_21215,USR_21215_C01,2025-01-27,6.0,5.73,1,1,7,1,normal,1,1,,,0,23
USR_21215,USR_21215_C02,2025-02-19,6.0,5.6,1,1,7,1,normal,0,2,23.0,23.0,1,26
USR_21215,USR_21215_C03,2025-03-17,6.0,5.86,1,1,7,1,normal,0,3,26.0,24.5,2,26
USR_21215,USR_21215_C04,2025-04-12,6.0,5.59,1,1,7,1,normal,0,4,26.0,25.0,3,24
USR_21215,USR_21215_C05,2025-05-06,6.0,5.61,1,1,7,1,normal,0,5,24.0,24.75,4,22
USR_21216,USR_21216_C01,2025-03-07,6.0,5.92,3,2,6,1,normal,0,3,,,0,20
USR_21216,USR_21216_C02,2025-03-27,6.0,5.56,3,2,6,1,normal,0,3,20.0,20.0,1,19
USR_21216,USR_21216_C03,2025-04-15,6.0,5.92,3,2,6,1,more,0,4,19.0,19.5,2,20
USR_21216,USR_21216_C04,2025-05-05,6.0,5.98,3,2,6,1,normal,0,5,20.0,19.666666666666668,3,19
USR_21216,USR_21216_C05,2025-05-24,6.0,3.85,3,2,6,1,normal,0,5,19.0,19.5,4,11
USR_21216,USR_21216_C06,2025-06-04,6.0,5.8,3,2,6,1,normal,0,6,11.0,17.8,5,21
USR_21216,USR_21216_C07,2025-06-25,6.0,5.74,3,2,6,1,less,0,6,21.0,18.333333333333332,6,26
USR_21216,USR_21216_C08,2025-07-21,6.0,3.72,3,2,6,1,less,0,7,26.0,19.428571428571427,7,15
USR_21217,USR_21217_C01,2025-03-03,6.0,5.72,5,2,7,1,normal,0,3,,,0,13
USR_21217,USR_21217_C02,2025-03-16,6.0,5.68,5,2,7,1,normal,0,3,13.0,13.0,1,14
USR_21217,USR_21217_C03,2025-03-30,6.0,5.2,5,2,7,1,normal,0,3,14.0,13.5,2,13
USR_21217,USR_21217_C04,2025-04-12,6.0,5.9,5,2,7,1,normal,0,4,13.0,13.333333333333334,3,16
USR_21217,USR_21217_C05,2025-04-28,6.0,5.76,5,2,7,1,normal,0,4,16.0,14.0,4,13
USR_21218,USR_21218_C01,2025-01-17,6.0,5.87,4,3,7,1,normal,1,1,,,0,12
USR_21218,USR_21218_C02,2025-01-29,6.0,5.67,4,3,7,1,normal,1,1,12.0,12.0,1,14
USR_21218,USR_21218_C03,2025-02-12,6.0,5.13,4,3,7,1,normal,0,2,14.0,13.0,2,13
USR_21218,USR_21218_C04,2025-02-25,6.0,3.66,4,3,7,1,normal,0,2,13.0,13.0,3,10
USR_21219,USR_21219_C01,2025-04-18,6.0,4.9,6,2,6,0,normal,0,4,,,0,21
USR_21219,USR_21219_C02,2025-05-09,6.0,5.92,6,2,6,0,normal,0,5,21.0,21.0,1,24
USR_21219,USR_21219_C03,2025-06-02,6.0,5.79,6,2,6,0,more,0,6,24.0,22.5,2,22
USR_21219,USR_21219_C04,2025-06-24,6.0,5.84,6,2,6,0,normal,0,6,22.0,22.333333333333332,3,21
USR_21219,USR_21219_C05,2025-07-15,6.0,4.73,6,2,6,0,normal,0,7,21.0,22.0,4,18
USR_21219,USR_21219_C06,2025-08-02,6.0,5.73,6,2,6,0,normal,0,8,18.0,21.2,5,21
USR_21221,USR_21221_C01,2025-02-10,12.5,12.2,5,2,7,1,more,0,2,,,0,29
USR_21221,USR_21221_C02,2025-03-11,12.5,11.72,5,2,7,1,normal,0,3,29.0,29.0,1,35
USR_21221,USR_21221_C03,2025-04-15,12.5,11.67,5,2,7,1,normal,0,4,35.0,32.0,2,33
USR_21221,USR_21221_C04,2025-05-18,12.5,7.23,5,2,7,1,normal,0,5,33.0,32.333333333333336,3,20
USR_21221,USR_21221_C05,2025-06-07,12.5,12.17,5,2,7,1,normal,0,6,20.0,29.25,4,32
USR_21221,USR_21221_C06,2025-07-09,12.5,12.14,5,2,7,1,normal,0,7,32.0,29.8,5,36
USR_21221,USR_21221_C07,2025-08-14,12.5,8.96,5,2,7,1,normal,0,8,36.0,30.833333333333332,6,23
USR_21221,USR_21221_C08,2025-09-06,12.5,11.5,5,2,7,1,normal,0,9,23.0,29.714285714285715,7,38
USR_21221,USR_21221_C09,2025-10-14,12.5,12.35,5,2,7,1,more,0,10,38.0,30.75,8,34
USR_21221,USR_21221_C10,2025-11-17,12.5,7.11,5,2,7,1,normal,0,11,34.0,31.11111111111111,9,18
USR_21221,USR_21221_C11,2025-12-05,12.5,7.3,5,2,7,1,normal,1,12,18.0,29.8,10,22
USR_21222,USR_21222_C01,2025-03-20,12.5,11.82,5,2,6,1,normal,0,3,,,0,37
USR_21222,USR_21222_C02,2025-04-26,12.5,12.46,5,2,6,1,normal,0,4,37.0,37.0,1,47
USR_21222,USR_21222_C03,2025-06-12,12.5,9.86,5,2,6,1,less,0,6,47.0,42.0,2,37
USR_21222,USR_21222_C04,2025-07-19,12.5,11.34,5,2,6,1,normal,0,7,37.0,40.333333333333336,3,35
USR_21222,USR_21222_C05,2025-08-23,12.5,9.51,5,2,6,1,normal,0,8,35.0,39.0,4,28
USR_21222,USR_21222_C06,2025-09-20,12.5,11.58,5,2,6,1,less,0,9,28.0,36.8,5,43
USR_21222,USR_21222_C07,2025-11-02,12.5,12.43,5,2,6,1,normal,0,11,43.0,37.833333333333336,6,36
USR_21224,USR_21224_C01,2025-03-13,6.0,5.65,3,2,6,1,normal,0,3,,,0,24
USR_21224,USR_21224_C02,2025-04-06,6.0,5.64,3,2,6,1,normal,0,4,24.0,24.0,1,27
USR_21225,USR_21225_C01,2025-02-25,12.5,11.33,7,3,7,1,normal,0,2,,,0,21
USR_21225,USR_21225_C02,2025-03-18,12.5,7.17,7,3,7,1,normal,0,3,21.0,21.0,1,16
USR_21225,USR_21225_C03,2025-04-03,12.5,9.05,7,3,7,1,normal,0,4,16.0,18.5,2,20
USR_21225,USR_21225_C04,2025-04-23,12.5,12.13,7,3,7,1,less,0,4,20.0,19.0,3,31
USR_21225,USR_21225_C05,2025-05-24,12.5,11.02,7,3,7,1,normal,0,5,31.0,22.0,4,23
USR_21225,USR_21225_C06,2025-06-16,12.5,11.8,7,3,7,1,normal,0,6,23.0,22.2,5,28
USR_21226,USR_21226_C01,2025-03-23,6.0,4.25,3,2,7,0,normal,0,3,,,0,20
USR_21226,USR_21226_C02,2025-04-12,6.0,5.73,3,2,7,0,normal,0,4,20.0,20.0,1,24
USR_21226,USR_21226_C03,2025-05-06,6.0,3.39,3,2,7,0,normal,0,5,24.0,22.0,2,14
USR_21226,USR_21226_C04,2025-05-20,6.0,5.7,3,2,7,0,normal,0,5,14.0,19.333333333333332,3,23
USR_21226,USR_21226_C05,2025-06-12,6.0,5.53,3,2,7,0,normal,0,6,23.0,20.25,4,24
USR_21226,USR_21226_C06,2025-07-06,6.0,5.56,3,2,7,0,normal,0,7,24.0,21.0,5,19
USR_21226,USR_21226_C07,2025-07-25,6.0,5.67,3,2,7,0,normal,0,7,19.0,20.666666666666668,6,30
USR_21226,USR_21226_C08,2025-08-24,6.0,5.96,3,2,7,0,normal,0,8,30.0,22.0,7,27
USR_21226,USR_21226_C09,2025-09-20,6.0,5.56,3,2,7,0,normal,0,9,27.0,22.625,8,25
USR_21226,USR_21226_C10,2025-10-15,6.0,5.64,3,2,7,0,normal,0,10,25.0,22.88888888888889,9,26
USR_21226,USR_21226_C11,2025-11-10,6.0,5.98,3,2,7,0,normal,0,11,26.0,23.2,10,25
USR_21227,USR_21227_C01,2025-01-13,6.0,5.65,4,1,7,1,more,1,1,,,0,14
USR_21227,USR_21227_C02,2025-01-27,6.0,5.57,4,1,7,1,more,1,1,14.0,14.0,1,18
USR_21227,USR_21227_C03,2025-02-14,6.0,3.6,4,1,7,1,normal,0,2,18.0,16.0,2,14
USR_21227,USR_21227_C04,2025-02-28,6.0,5.89,4,1,7,1,normal,0,2,14.0,15.333333333333334,3,22
USR_21227,USR_21227_C05,2025-03-22,6.0,5.95,4,1,7,1,normal,0,3,22.0,17.0,4,22
USR_21227,USR_21227_C06,2025-04-13,6.0,5.73,4,1,7,1,normal,0,4,22.0,18.0,5,22
USR_21227,USR_21227_C07,2025-05-05,6.0,5.81,4,1,7,1,normal,0,5,22.0,18.666666666666668,6,23
USR_21227,USR_21227_C08,2025-05-28,6.0,3.49,4,1,7,1,normal,0,5,23.0,19.285714285714285,7,11
USR_21227,USR_21227_C09,2025-06-08,6.0,4.29,4,1,7,1,normal,0,6,11.0,18.25,8,14
USR_21227,USR_21227_C10,2025-06-22,6.0,5.69,4,1,7,1,normal,0,6,14.0,17.77777777777778,9,17
USR_21229,USR_21229_C01,2025-04-27,12.5,12.35,4,3,6,1,normal,0,4,,,0,39
USR_21229,USR_21229_C02,2025-06-05,12.5,11.94,4,3,6,1,less,0,6,39.0,39.0,1,49
USR_21229,USR_21229_C03,2025-07-24,12.5,12.26,4,3,6,1,normal,0,7,49.0,44.0,2,35
USR_21229,USR_21229_C04,2025-08-28,12.5,11.75,4,3,6,1,more,0,8,35.0,41.0,3,30
